0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,target
14.0,13.0,15.0,14.0,8.0,27.0,17.0,8.0,42.0,14.0,24.0,14.0,36.0,36.0,28.0,21.0,43.0,20.0,5.0,19.0,35.0,18.0,66.0,69.0,36.0,8.0,14.0,16.0,34.0,10.0,18.0,7.0,5.0,54.0,8.0,9.0,11.0,2.0,24.0,25.0,22.0,10.0,23.05,44.4,130.56,78.12,0.0,0.0,0.0,1.51713,2.43675,3.38156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28721,1.3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83781,1.91625,1.49585,0
14.0,21.0,29.0,25.0,9.0,20.0,25.0,15.0,7.0,22.0,21.0,22.0,16.0,48.0,58.0,34.0,25.0,38.0,17.0,16.0,21.0,10.0,49.0,37.0,37.0,36.0,8.0,15.0,41.0,5.0,15.0,10.0,11.0,31.0,6.0,14.0,21.0,3.0,20.0,20.0,26.0,10.0,35.65,28.86,78.54,36.58,0.0,0.0,1.53165,1.64243,1.37126,1.16464,0.0,0.0,0.0,1.42139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34601,1.28978,0.0,0.0,1.23119,1.3297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1596,1.20909,0.0,0
14.0,24.0,29.0,15.0,19.0,13.0,13.0,16.0,26.0,20.0,26.0,22.0,25.0,59.0,65.0,11.0,12.0,33.0,14.0,21.0,13.0,10.0,47.0,63.0,47.0,56.0,17.0,22.0,40.0,5.0,15.0,8.0,7.0,45.0,7.0,9.0,14.0,5.0,19.0,24.0,25.0,11.0,33.9,80.586,41.82,55.18,0.0,0.0,0.0,1.25703,1.26599,1.10671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13352,1.24058,0.0,0
9.0,13.0,16.0,15.0,18.0,16.0,20.0,11.0,20.0,28.0,19.0,36.0,25.0,33.0,33.0,17.0,6.0,12.0,7.0,10.0,13.0,8.0,35.0,26.0,18.0,32.0,13.0,23.0,15.0,9.0,16.0,7.0,5.0,24.0,6.0,7.0,10.0,3.0,17.0,21.0,22.0,10.0,21.5,64.38,73.44,57.04,0.0,0.0,0.0,1.31942,1.35454,1.08737,0.0,0.0,0.0,0.0,1.26702,0.0,0.0,0.0,0.0,0.0,0.0,1.29036,0.0,0.0,1.20626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.13908,1.12552,0.0,0
17.0,14.0,14.0,15.0,26.0,9.0,17.0,2.0,29.0,12.0,11.0,36.0,17.0,18.0,14.0,15.0,1.0,26.0,11.0,5.0,27.0,5.0,40.0,8.0,34.0,40.0,7.0,17.0,20.0,9.0,10.0,6.0,4.0,42.0,5.0,6.0,7.0,6.0,16.0,16.0,15.0,9.0,35.8,47.73,43.86,39.06,0.0,0.0,0.0,1.22399,0.0,1.09993,0.0,0.0,1.35179,1.33254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,14.0,20.0,15.0,21.0,18.0,21.0,19.0,19.0,17.0,18.0,29.0,34.0,17.0,60.0,18.0,40.0,28.0,15.0,16.0,15.0,15.0,80.0,52.0,47.0,28.0,11.0,23.0,26.0,13.0,15.0,8.0,7.0,42.0,8.0,8.0,15.0,5.0,28.0,24.0,23.0,11.0,30.45,44.4,57.834,249.116,0.0,2.66775,0.0,1.24195,0.0,1.64287,0.0,5.41973,1.69662,1.62169,1.41091,1.71687,1.93076,1.68993,1.79296,0.0,1.65203,1.38719,1.35089,0.0,1.44774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322,0.0,1.82748,1.66002,0.0,0
11.0,15.0,12.0,10.0,15.0,24.0,15.0,18.0,24.0,16.0,26.0,7.0,39.0,42.0,31.0,12.0,32.0,30.0,16.0,3.0,15.0,14.0,78.0,69.0,18.0,56.0,10.0,12.0,18.0,5.0,17.0,7.0,6.0,54.0,6.0,3.0,6.0,3.0,20.0,15.0,21.0,8.0,23.4,33.3,34.68,33.48,0.0,0.0,0.0,0.0,1.28927,0.0,0.0,0.0,0.0,0.0,1.36427,0.0,1.52387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03652,1.10577,0.0,0
14.0,13.0,15.0,17.0,7.0,17.0,24.0,16.0,14.0,18.0,10.0,14.0,30.0,43.0,47.0,16.0,34.0,37.0,16.0,10.0,17.0,18.0,65.0,48.0,62.0,32.0,10.0,16.0,28.0,13.0,27.0,12.0,13.0,48.0,7.0,7.0,11.0,4.0,25.0,16.0,18.0,10.0,25.35,45.51,32.64,103.54,0.0,0.0,0.0,0.0,0.0,1.07311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,26.0,30.0,19.0,35.0,13.0,15.0,15.0,20.0,25.0,20.0,51.0,21.0,29.0,63.0,50.0,17.0,28.0,18.0,8.0,20.0,10.0,28.0,61.0,66.0,28.0,16.0,22.0,26.0,13.0,16.0,9.0,6.0,50.0,6.0,10.0,14.0,5.0,17.0,22.0,23.0,13.0,28.25,37.74,47.94,128.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,11.0,16.0,10.0,7.0,9.0,13.0,0.0,17.0,15.0,16.0,0.0,26.0,17.0,28.0,31.0,49.0,298.0,12.0,9.0,11.0,0.0,35.0,30.0,18.0,218.0,6.0,5.0,11.0,0.0,10.0,7.0,9.0,31.0,5.0,5.0,5.0,3.0,18.0,20.0,18.0,6.0,18.7,37.74,18.36,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13042,0.0,1.20162,0
26.0,29.0,32.0,23.0,5.0,7.0,19.0,26.0,21.0,29.0,31.0,22.0,21.0,24.0,34.0,27.0,21.0,55.0,16.0,17.0,13.0,8.0,54.0,50.0,25.0,44.0,13.0,19.0,17.0,1.0,12.0,7.0,7.0,53.0,5.0,10.0,11.0,4.0,33.0,26.0,30.0,10.0,38.75,122.1,40.8,108.5,1.26024,0.0,0.0,1.20155,0.0,1.04339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38522,1.18686,0.0,0.0,1.36378,0.0,0.0,0.0,0.0,1.37669,1.54661,0.0,0.0,0.0,0.0,0
9.0,10.0,12.0,10.0,10.0,15.0,15.0,0.0,10.0,17.0,17.0,14.0,20.0,12.0,38.0,32.0,22.0,7.0,15.0,11.0,13.0,7.0,61.0,32.0,36.0,24.0,6.0,16.0,15.0,19.0,17.0,3.0,4.0,36.0,5.0,5.0,6.0,3.0,12.0,13.0,14.0,9.0,27.45,18.87,64.26,112.22,0.0,0.0,0.0,0.0,0.0,1.08334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17502,0.0,1.16612,0.0,0.0,0
2.0,3.0,4.0,6.0,18.0,6.0,12.0,0.0,7.0,11.0,22.0,7.0,0.0,17.0,6.0,9.0,3.0,1.0,3.0,20.0,43.0,0.0,29.0,15.0,34.0,72.0,2.0,12.0,54.0,3.0,4.0,3.0,6.0,34.0,6.0,10.0,12.0,3.0,22.0,12.0,17.0,11.0,13.15,27.972,62.22,9.3,0.0,0.0,1.96399,1.6848,1.16818,1.7006,0.0,0.0,0.0,0.0,0.0,0.0,1.72063,1.79936,1.75604,0.0,0.0,0.0,0.0,0.0,1.89125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73368,1.8647,1.28242,0
12.0,16.0,15.0,11.0,18.0,20.0,18.0,6.0,8.0,13.0,23.0,14.0,16.0,15.0,23.0,9.0,16.0,16.0,11.0,52.0,64.0,11.0,82.0,49.0,23.0,36.0,12.0,22.0,26.0,3.0,17.0,8.0,6.0,54.0,5.0,11.0,16.0,2.0,15.0,22.0,17.0,11.0,26.3,95.46,100.368,54.56,1.28238,1.41801,2.36015,1.95297,1.56155,2.8546,0.0,2.04197,0.0,1.34036,0.0,0.0,1.46718,0.0,0.0,0.0,0.0,2.21261,1.98159,0.0,2.80694,1.27623,1.20986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81516,1.78743,0.0,0
21.0,29.0,25.0,18.0,16.0,18.0,29.0,9.0,23.0,22.0,22.0,36.0,21.0,69.0,174.0,16.0,30.0,33.0,12.0,26.0,25.0,8.0,21.0,63.0,45.0,48.0,10.0,21.0,40.0,7.0,16.0,12.0,8.0,31.0,9.0,19.0,26.0,4.0,24.0,21.0,21.0,12.0,34.25,86.358,46.92,57.66,0.0,0.0,1.92577,1.35281,0.0,1.63747,0.0,1.9214,0.0,0.0,0.0,0.0,2.03724,1.81623,1.91169,0.0,1.5294,1.38894,1.31193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00386,1.13148,0.0,0
10.0,12.0,11.0,17.0,41.0,47.0,75.0,5.0,31.0,121.0,168.0,7.0,17.0,21.0,14.0,29.0,28.0,33.0,29.0,87.0,162.0,11.0,40.0,611.0,1160.0,8.0,25.0,297.0,559.0,7.0,19.0,13.0,13.0,42.0,16.0,23.0,27.0,4.0,20.0,19.0,25.0,6.0,18.1,92.685,108.426,382.54,1.35267,0.0,3.98365,3.80163,5.32334,6.3342,0.0,2.80089,3.18935,2.74366,2.61825,3.02846,2.94718,2.75808,2.53556,0.0,1.52353,1.97482,1.93764,1.51529,5.21739,1.57222,1.6678,1.43796,0.0,0.0,0.0,2.69519,0.0,1.60358,3.11603,7.84177,7.85739,1.43345,0
17.0,23.0,23.0,16.0,9.0,13.0,12.0,9.0,10.0,14.0,20.0,7.0,25.0,32.0,37.0,46.0,22.0,5.0,12.0,19.0,14.0,10.0,59.0,93.0,46.0,40.0,16.0,20.0,30.0,7.0,15.0,10.0,8.0,42.0,5.0,9.0,16.0,2.0,24.0,15.0,20.0,8.0,43.1,55.5,77.52,74.4,1.29976,0.0,0.0,1.19193,1.24746,2.20832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24504,0
20.0,16.0,24.0,15.0,23.0,18.0,18.0,27.0,17.0,17.0,30.0,22.0,45.0,34.0,29.0,34.0,33.0,31.0,19.0,12.0,18.0,8.0,52.0,17.0,43.0,76.0,13.0,19.0,30.0,13.0,17.0,7.0,8.0,45.0,4.0,4.0,11.0,2.0,23.0,17.0,16.0,8.0,33.7,28.86,43.86,63.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,14.0,16.0,14.0,4.0,9.0,18.0,0.0,14.0,14.0,6.0,22.0,42.0,24.0,19.0,16.0,12.0,29.0,20.0,5.0,13.0,18.0,26.0,66.0,59.0,101.0,10.0,15.0,18.0,13.0,11.0,5.0,5.0,38.0,5.0,5.0,6.0,5.0,15.0,18.0,21.0,11.0,31.0,47.619,50.796,99.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29886,0.0,1.43245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,16.0,15.0,17.0,25.0,14.0,17.0,7.0,21.0,18.0,15.0,7.0,34.0,37.0,51.0,4.0,24.0,47.0,30.0,9.0,17.0,12.0,30.0,43.0,42.0,56.0,20.0,18.0,28.0,13.0,16.0,9.0,7.0,38.0,6.0,6.0,12.0,4.0,19.0,18.0,20.0,12.0,27.75,38.85,69.36,59.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20813,0.0,0.0,0.0,0.0,0
13.0,12.0,18.0,16.0,24.0,21.0,21.0,18.0,20.0,13.0,25.0,14.0,26.0,37.0,36.0,4.0,9.0,28.0,16.0,19.0,18.0,14.0,44.0,52.0,39.0,97.0,10.0,23.0,27.0,11.0,18.0,7.0,8.0,39.0,6.0,6.0,12.0,4.0,16.0,15.0,15.0,11.0,22.8,33.3,46.002,19.84,0.0,0.0,0.0,0.0,0.0,1.02254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3591,1.18677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941739,0.0,1.03937,0.986134,0.0,0
12.0,15.0,15.0,11.0,14.0,3.0,7.0,9.0,19.0,22.0,13.0,0.0,18.0,15.0,33.0,9.0,9.0,3.0,13.0,4.0,11.0,0.0,30.0,26.0,48.0,56.0,7.0,12.0,11.0,7.0,11.0,2.0,3.0,34.0,3.0,2.0,7.0,4.0,14.0,14.0,17.0,9.0,25.25,27.75,43.86,60.76,0.0,0.0,0.0,0.0,0.0,1.06621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,12.0,15.0,11.0,27.0,16.0,10.0,21.0,17.0,11.0,24.0,22.0,23.0,35.0,47.0,20.0,3.0,27.0,27.0,15.0,13.0,23.0,61.0,45.0,34.0,72.0,7.0,19.0,20.0,9.0,10.0,6.0,9.0,34.0,5.0,6.0,6.0,3.0,18.0,17.0,18.0,12.0,25.6,61.605,61.2,32.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,17.0,22.0,17.0,29.0,26.0,15.0,12.0,18.0,8.0,16.0,29.0,25.0,15.0,55.0,14.0,10.0,7.0,27.0,16.0,14.0,12.0,26.0,32.0,34.0,121.0,10.0,12.0,28.0,13.0,15.0,6.0,9.0,42.0,6.0,6.0,9.0,4.0,22.0,15.0,23.0,11.0,25.15,41.07,44.88,141.36,0.0,0.0,0.0,0.0,1.23354,1.0647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29155,1.2395,0.0,0
18.0,19.0,22.0,17.0,17.0,21.0,16.0,5.0,14.0,7.0,31.0,7.0,31.0,35.0,22.0,6.0,24.0,17.0,14.0,12.0,19.0,12.0,111.0,50.0,58.0,48.0,15.0,19.0,35.0,1.0,16.0,5.0,6.0,37.0,8.0,5.0,10.0,2.0,22.0,20.0,17.0,8.0,22.9,19.203,51.0,55.862,0.0,1.39443,0.0,1.31516,0.0,1.37068,0.0,0.0,1.47522,1.30949,0.0,0.0,1.43962,0.0,0.0,0.0,0.0,1.57953,1.46634,0.0,1.17676,0.0,1.18688,0.0,0.0,0.0,0.0,1.64545,0.0,0.0,2.22443,1.37639,1.35146,0.0,0
12.0,13.0,26.0,12.0,23.0,16.0,16.0,27.0,16.0,26.0,20.0,29.0,30.0,43.0,47.0,8.0,41.0,36.0,22.0,7.0,18.0,15.0,87.0,39.0,55.0,44.0,14.0,36.0,21.0,5.0,19.0,8.0,8.0,50.0,5.0,7.0,12.0,2.0,20.0,24.0,26.0,14.0,36.1,55.5,45.9,71.3,1.31762,0.0,0.0,0.0,0.0,1.11121,0.0,0.0,0.0,0.0,0.0,0.0,1.76511,0.0,1.64554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12316,0.0,0.0,0
13.0,18.0,31.0,18.0,9.0,10.0,13.0,5.0,23.0,4.0,20.0,14.0,39.0,28.0,74.0,33.0,31.0,31.0,16.0,12.0,24.0,5.0,101.0,54.0,40.0,32.0,9.0,17.0,24.0,9.0,10.0,5.0,4.0,34.0,5.0,5.0,6.0,4.0,20.0,19.0,23.0,10.0,35.55,75.48,57.12,31.62,0.0,0.0,0.0,0.0,0.0,1.11434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,10.0,15.0,13.0,10.0,12.0,15.0,0.0,9.0,7.0,7.0,7.0,3.0,13.0,26.0,0.0,12.0,5.0,2.0,4.0,8.0,8.0,35.0,24.0,45.0,12.0,7.0,20.0,14.0,5.0,7.0,7.0,4.0,24.0,4.0,3.0,11.0,2.0,13.0,15.0,17.0,12.0,19.2,58.164,5.1,65.72,0.0,0.0,0.0,0.0,0.0,1.10166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,21.0,19.0,15.0,17.0,13.0,13.0,12.0,10.0,27.0,40.0,29.0,26.0,28.0,45.0,24.0,24.0,30.0,23.0,9.0,15.0,22.0,30.0,32.0,50.0,32.0,13.0,21.0,24.0,15.0,19.0,6.0,8.0,50.0,5.0,5.0,5.0,5.0,20.0,20.0,23.0,14.0,32.5,32.19,76.5,51.646,0.0,1.27426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,14.0,17.0,10.0,20.0,13.0,13.0,12.0,22.0,18.0,26.0,7.0,18.0,24.0,33.0,16.0,16.0,22.0,9.0,14.0,18.0,10.0,16.0,43.0,33.0,56.0,12.0,29.0,29.0,7.0,14.0,7.0,4.0,40.0,9.0,6.0,7.0,4.0,17.0,22.0,17.0,11.0,22.15,65.49,49.98,29.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16129,0.0,0
12.0,18.0,22.0,15.0,11.0,8.0,14.0,15.0,17.0,17.0,18.0,22.0,44.0,24.0,32.0,35.0,20.0,32.0,13.0,11.0,16.0,11.0,73.0,43.0,36.0,0.0,11.0,13.0,28.0,16.0,24.0,9.0,10.0,46.0,8.0,9.0,11.0,4.0,19.0,19.0,27.0,13.0,34.15,41.07,42.84,34.72,0.0,0.0,0.0,0.0,0.0,1.06344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17604,1.17396,0.0,0
17.0,18.0,23.0,11.0,22.0,8.0,12.0,15.0,12.0,14.0,23.0,14.0,29.0,17.0,23.0,25.0,30.0,26.0,20.0,9.0,10.0,21.0,9.0,34.0,42.0,12.0,12.0,17.0,28.0,17.0,18.0,7.0,7.0,40.0,5.0,6.0,8.0,4.0,16.0,17.0,25.0,11.0,27.35,59.274,64.26,61.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24287,0.0,0.0,1.25108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23513,0.0,0.0,0.0,0.0,0
15.0,21.0,20.0,16.0,24.0,16.0,25.0,20.0,17.0,7.0,15.0,83.0,22.0,27.0,46.0,18.0,26.0,21.0,26.0,10.0,16.0,21.0,76.0,26.0,47.0,101.0,10.0,18.0,34.0,11.0,22.0,6.0,8.0,45.0,8.0,6.0,12.0,3.0,19.0,16.0,23.0,11.0,26.7,72.15,70.38,28.52,0.0,0.0,0.0,0.0,1.19401,0.0,0.0,0.0,0.0,0.0,1.30782,0.0,0.0,0.0,0.0,0.0,0.0,1.3058,1.31581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,24.0,23.0,16.0,16.0,22.0,35.0,7.0,8.0,31.0,18.0,44.0,18.0,33.0,38.0,25.0,21.0,36.0,13.0,29.0,58.0,11.0,28.0,26.0,37.0,60.0,7.0,20.0,31.0,20.0,18.0,11.0,8.0,54.0,6.0,14.0,24.0,4.0,28.0,18.0,22.0,10.0,33.7,34.41,80.172,135.16,0.0,0.0,2.83334,2.53106,3.15357,3.61044,0.0,2.03457,0.0,1.5864,1.46223,0.0,2.00052,2.14519,1.66062,0.0,0.0,1.38676,1.58092,1.3525,2.24925,1.23377,1.18598,1.25644,0.0,0.0,0.0,2.05623,0.0,1.27635,1.77832,2.97864,3.13231,1.41008,0
5.0,12.0,9.0,11.0,6.0,9.0,13.0,21.0,18.0,20.0,18.0,22.0,1.0,35.0,28.0,47.0,27.0,25.0,11.0,12.0,11.0,7.0,28.0,15.0,42.0,20.0,20.0,14.0,18.0,21.0,12.0,9.0,6.0,40.0,4.0,6.0,8.0,2.0,21.0,22.0,20.0,12.0,18.8,27.75,54.06,26.66,0.0,0.0,0.0,0.0,0.0,0.96985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00378,0.0,1.04281,1.17053,0.0,0
12.0,16.0,23.0,11.0,16.0,20.0,18.0,5.0,20.0,20.0,21.0,23.0,45.0,34.0,34.0,49.0,20.0,3.0,19.0,16.0,23.0,8.0,16.0,58.0,56.0,36.0,7.0,17.0,18.0,27.0,19.0,8.0,6.0,36.0,5.0,6.0,13.0,3.0,19.0,17.0,20.0,10.0,38.05,50.172,75.48,47.244,0.0,0.0,0.0,1.33619,1.25994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31356,1.3009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,14.0,18.0,14.0,16.0,11.0,13.0,45.0,14.0,20.0,16.0,14.0,10.0,25.0,50.0,14.0,24.0,35.0,21.0,20.0,14.0,2.0,63.0,39.0,53.0,113.0,11.0,14.0,30.0,3.0,15.0,7.0,8.0,51.0,8.0,7.0,11.0,4.0,23.0,15.0,20.0,12.0,23.0,33.3,42.84,56.42,0.0,0.0,0.0,0.0,1.5662,1.07336,0.0,0.0,0.0,1.41536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27491,1.32748,1.24655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27215,1.18392,0.0,0
13.0,16.0,17.0,15.0,9.0,11.0,9.0,11.0,13.0,23.0,20.0,14.0,50.0,24.0,27.0,11.0,44.0,31.0,11.0,22.0,16.0,8.0,33.0,50.0,39.0,28.0,18.0,18.0,22.0,5.0,13.0,7.0,7.0,40.0,5.0,7.0,9.0,3.0,25.0,20.0,29.0,14.0,26.55,43.29,28.56,47.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33127,1.25924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,11.0,16.0,17.0,25.0,14.0,18.0,30.0,19.0,15.0,13.0,29.0,35.0,32.0,46.0,8.0,5.0,23.0,23.0,12.0,17.0,15.0,65.0,54.0,27.0,67.0,22.0,18.0,19.0,19.0,15.0,5.0,8.0,53.0,6.0,5.0,9.0,2.0,26.0,20.0,21.0,12.0,29.65,22.755,37.74,36.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12487,0.0,0
12.0,11.0,14.0,15.0,25.0,12.0,19.0,16.0,12.0,26.0,11.0,29.0,37.0,15.0,44.0,16.0,10.0,37.0,18.0,26.0,11.0,10.0,37.0,65.0,43.0,56.0,12.0,13.0,28.0,5.0,20.0,9.0,7.0,37.0,6.0,4.0,8.0,4.0,23.0,24.0,20.0,11.0,29.35,54.39,56.814,54.56,0.0,0.0,0.0,0.0,0.0,1.11705,0.0,0.0,1.42793,1.47681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20485,0.0,0.0,1.14086,0.0,0
5.0,6.0,11.0,3.0,12.0,3.0,6.0,6.0,13.0,8.0,11.0,7.0,22.0,29.0,14.0,17.0,27.0,14.0,6.0,7.0,7.0,4.0,30.0,48.0,13.0,0.0,7.0,11.0,24.0,5.0,8.0,3.0,3.0,22.0,4.0,6.0,7.0,1.0,17.0,18.0,14.0,9.0,17.3,33.3,83.334,11.78,0.0,0.0,0.0,0.0,0.0,1.0892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,18.0,18.0,13.0,8.0,18.0,9.0,20.0,31.0,25.0,21.0,14.0,7.0,27.0,21.0,7.0,42.0,112.0,16.0,20.0,14.0,8.0,16.0,72.0,68.0,80.0,7.0,22.0,18.0,7.0,13.0,7.0,7.0,40.0,7.0,10.0,11.0,3.0,19.0,15.0,14.0,9.0,24.4,36.63,5.1,14.26,0.0,0.0,1.25454,1.23802,0.0,1.08457,0.0,0.0,0.0,1.43648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52969,0.0,0.0,0.0,1.4986,0.0,0.0,0.0,0.0,0.0,1.28194,0.0,1.2766,1.35005,0.0,0
